codUFisica;Period;Energy_SIMEL;Fecha;Year;Month;Day
SOLAR;13;23.869000;2022-02-16 00:00:00;2022;2;16
SOLAR;14;23.016000;2022-02-16 00:00:00;2022;2;16
SOLAR;15;20.449000;2022-02-16 00:00:00;2022;2;16
SOLAR;16;15.953000;2022-02-16 00:00:00;2022;2;16
SOLAR;17;10.635000;2022-02-16 00:00:00;2022;2;16
SOLAR;18;6.386000;2022-02-16 00:00:00;2022;2;16
SOLAR;19;0.000000;2022-02-16 00:00:00;2022;2;16
SOLAR;20;0.000000;2022-02-16 00:00:00;2022;2;16
SOLAR;21;0.000000;2022-02-16 00:00:00;2022;2;16
SOLAR;22;0.000000;2022-02-16 00:00:00;2022;2;16
SOLAR;23;0.000000;2022-02-16 00:00:00;2022;2;16
SOLAR;24;0.000000;2022-02-16 00:00:00;2022;2;16
SOLAR;1;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;2;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;3;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;4;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;5;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;6;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;7;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;8;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;9;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;10;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;11;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;12;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;13;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;14;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;15;5.062000;2022-02-17 00:00:00;2022;2;17
SOLAR;16;32.416000;2022-02-17 00:00:00;2022;2;17
SOLAR;17;39.304000;2022-02-17 00:00:00;2022;2;17
SOLAR;18;37.430000;2022-02-17 00:00:00;2022;2;17
SOLAR;19;17.611000;2022-02-17 00:00:00;2022;2;17
SOLAR;20;2.073000;2022-02-17 00:00:00;2022;2;17
SOLAR;21;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;22;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;23;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;24;0.000000;2022-02-17 00:00:00;2022;2;17
SOLAR;1;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;2;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;3;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;4;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;5;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;6;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;7;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;8;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;9;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;10;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;11;3.548000;2022-02-18 00:00:00;2022;2;18
SOLAR;12;18.831000;2022-02-18 00:00:00;2022;2;18
SOLAR;13;26.580000;2022-02-18 00:00:00;2022;2;18
SOLAR;14;29.697000;2022-02-18 00:00:00;2022;2;18
SOLAR;15;32.376000;2022-02-18 00:00:00;2022;2;18
SOLAR;16;36.075000;2022-02-18 00:00:00;2022;2;18
SOLAR;17;38.929000;2022-02-18 00:00:00;2022;2;18
SOLAR;18;28.493000;2022-02-18 00:00:00;2022;2;18
SOLAR;19;8.283000;2022-02-18 00:00:00;2022;2;18
SOLAR;20;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;21;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;22;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;23;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;24;0.000000;2022-02-18 00:00:00;2022;2;18
SOLAR;1;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;2;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;3;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;4;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;5;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;6;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;7;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;8;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;9;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;10;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;11;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;12;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;13;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;14;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;15;4.855000;2022-02-19 00:00:00;2022;2;19
SOLAR;16;22.195000;2022-02-19 00:00:00;2022;2;19
SOLAR;17;35.190000;2022-02-19 00:00:00;2022;2;19
SOLAR;18;25.400000;2022-02-19 00:00:00;2022;2;19
SOLAR;19;10.324000;2022-02-19 00:00:00;2022;2;19
SOLAR;20;0.191000;2022-02-19 00:00:00;2022;2;19
SOLAR;21;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;22;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;23;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;24;0.000000;2022-02-19 00:00:00;2022;2;19
SOLAR;1;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;2;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;3;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;4;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;5;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;6;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;7;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;8;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;9;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;10;0.159000;2022-02-20 00:00:00;2022;2;20
SOLAR;11;26.907000;2022-02-20 00:00:00;2022;2;20
SOLAR;12;39.934000;2022-02-20 00:00:00;2022;2;20
SOLAR;13;36.657000;2022-02-20 00:00:00;2022;2;20
SOLAR;14;34.584000;2022-02-20 00:00:00;2022;2;20
SOLAR;15;35.453000;2022-02-20 00:00:00;2022;2;20
SOLAR;16;38.985000;2022-02-20 00:00:00;2022;2;20
SOLAR;17;43.394000;2022-02-20 00:00:00;2022;2;20
SOLAR;18;40.396000;2022-02-20 00:00:00;2022;2;20
SOLAR;19;19.740000;2022-02-20 00:00:00;2022;2;20
SOLAR;20;3.133000;2022-02-20 00:00:00;2022;2;20
SOLAR;21;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;22;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;23;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;24;0.000000;2022-02-20 00:00:00;2022;2;20
SOLAR;1;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;2;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;3;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;4;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;5;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;6;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;7;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;8;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;9;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;10;0.423000;2022-02-21 00:00:00;2022;2;21
SOLAR;11;28.031000;2022-02-21 00:00:00;2022;2;21
SOLAR;12;40.468000;2022-02-21 00:00:00;2022;2;21
SOLAR;13;37.048000;2022-02-21 00:00:00;2022;2;21
SOLAR;14;34.552000;2022-02-21 00:00:00;2022;2;21
SOLAR;15;35.852000;2022-02-21 00:00:00;2022;2;21
SOLAR;16;39.176000;2022-02-21 00:00:00;2022;2;21
SOLAR;17;43.657000;2022-02-21 00:00:00;2022;2;21
SOLAR;18;41.257000;2022-02-21 00:00:00;2022;2;21
SOLAR;19;20.609000;2022-02-21 00:00:00;2022;2;21
SOLAR;20;3.396000;2022-02-21 00:00:00;2022;2;21
SOLAR;21;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;22;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;23;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;24;0.000000;2022-02-21 00:00:00;2022;2;21
SOLAR;1;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;2;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;3;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;4;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;5;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;6;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;7;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;8;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;9;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;10;1.284000;2022-02-22 00:00:00;2022;2;22
SOLAR;11;31.945000;2022-02-22 00:00:00;2022;2;22
SOLAR;12;41.688000;2022-02-22 00:00:00;2022;2;22
SOLAR;13;38.052000;2022-02-22 00:00:00;2022;2;22
SOLAR;14;35.924000;2022-02-22 00:00:00;2022;2;22
SOLAR;15;36.992000;2022-02-22 00:00:00;2022;2;22
SOLAR;16;40.508000;2022-02-22 00:00:00;2022;2;22
SOLAR;17;44.582000;2022-02-22 00:00:00;2022;2;22
SOLAR;18;42.971000;2022-02-22 00:00:00;2022;2;22
SOLAR;19;21.350000;2022-02-22 00:00:00;2022;2;22
SOLAR;20;3.739000;2022-02-22 00:00:00;2022;2;22
SOLAR;21;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;22;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;23;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;24;0.000000;2022-02-22 00:00:00;2022;2;22
SOLAR;1;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;2;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;3;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;4;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;5;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;6;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;7;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;8;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;9;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;10;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;11;0.096000;2022-02-23 00:00:00;2022;2;23
SOLAR;12;19.477000;2022-02-23 00:00:00;2022;2;23
SOLAR;13;15.315000;2022-02-23 00:00:00;2022;2;23
SOLAR;14;10.476000;2022-02-23 00:00:00;2022;2;23
SOLAR;15;6.051000;2022-02-23 00:00:00;2022;2;23
SOLAR;16;3.946000;2022-02-23 00:00:00;2022;2;23
SOLAR;17;3.237000;2022-02-23 00:00:00;2022;2;23
SOLAR;18;0.917000;2022-02-23 00:00:00;2022;2;23
SOLAR;19;6.816000;2022-02-23 00:00:00;2022;2;23
SOLAR;20;0.008000;2022-02-23 00:00:00;2022;2;23
SOLAR;21;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;22;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;23;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;24;0.000000;2022-02-23 00:00:00;2022;2;23
SOLAR;1;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;2;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;3;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;4;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;5;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;6;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;7;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;8;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;9;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;10;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;11;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;12;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;13;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;14;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;15;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;16;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;17;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;18;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;19;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;20;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;21;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;22;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;23;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;24;0.000000;2022-02-24 00:00:00;2022;2;24
SOLAR;1;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;2;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;3;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;4;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;5;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;6;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;7;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;8;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;9;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;10;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;11;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;12;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;13;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;14;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;15;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;16;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;17;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;18;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;19;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;20;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;21;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;22;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;23;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;24;0.000000;2022-02-25 00:00:00;2022;2;25
SOLAR;1;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;2;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;3;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;4;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;5;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;6;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;7;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;8;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;9;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;10;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;11;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;12;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;13;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;14;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;15;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;16;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;17;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;18;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;19;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;20;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;21;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;22;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;23;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;24;0.000000;2022-02-26 00:00:00;2022;2;26
SOLAR;1;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;2;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;3;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;4;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;5;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;6;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;7;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;8;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;9;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;10;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;11;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;12;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;13;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;14;8.554000;2022-02-27 00:00:00;2022;2;27
SOLAR;15;29.019000;2022-02-27 00:00:00;2022;2;27
SOLAR;16;33.476000;2022-02-27 00:00:00;2022;2;27
SOLAR;17;35.302000;2022-02-27 00:00:00;2022;2;27
SOLAR;18;25.671000;2022-02-27 00:00:00;2022;2;27
SOLAR;19;12.182000;2022-02-27 00:00:00;2022;2;27
SOLAR;20;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;21;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;22;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;23;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;24;0.000000;2022-02-27 00:00:00;2022;2;27
SOLAR;1;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;2;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;3;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;4;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;5;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;6;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;7;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;8;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;9;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;10;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;11;21.278000;2022-02-28 00:00:00;2022;2;28
SOLAR;12;35.764000;2022-02-28 00:00:00;2022;2;28
SOLAR;13;33.707000;2022-02-28 00:00:00;2022;2;28
SOLAR;14;32.735000;2022-02-28 00:00:00;2022;2;28
SOLAR;15;33.388000;2022-02-28 00:00:00;2022;2;28
SOLAR;16;37.837000;2022-02-28 00:00:00;2022;2;28
SOLAR;17;41.608000;2022-02-28 00:00:00;2022;2;28
SOLAR;18;38.586000;2022-02-28 00:00:00;2022;2;28
SOLAR;19;20.353000;2022-02-28 00:00:00;2022;2;28
SOLAR;20;3.165000;2022-02-28 00:00:00;2022;2;28
SOLAR;21;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;22;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;23;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;24;0.000000;2022-02-28 00:00:00;2022;2;28
SOLAR;1;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;2;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;3;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;4;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;5;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;6;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;7;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;8;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;9;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;10;0.016000;2022-03-01 00:00:00;2022;3;1
SOLAR;11;22.347000;2022-03-01 00:00:00;2022;3;1
SOLAR;12;36.203000;2022-03-01 00:00:00;2022;3;1
SOLAR;13;33.946000;2022-03-01 00:00:00;2022;3;1
SOLAR;14;32.288000;2022-03-01 00:00:00;2022;3;1
SOLAR;15;32.878000;2022-03-01 00:00:00;2022;3;1
SOLAR;16;17.284000;2022-03-01 00:00:00;2022;3;1
SOLAR;17;28.884000;2022-03-01 00:00:00;2022;3;1
SOLAR;18;10.085000;2022-03-01 00:00:00;2022;3;1
SOLAR;19;1.076000;2022-03-01 00:00:00;2022;3;1
SOLAR;20;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;21;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;22;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;23;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;24;0.000000;2022-03-01 00:00:00;2022;3;1
SOLAR;1;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;2;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;3;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;4;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;5;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;6;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;7;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;8;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;9;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;10;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;11;0.008000;2022-03-02 00:00:00;2022;3;2
SOLAR;12;15.969000;2022-03-02 00:00:00;2022;3;2
SOLAR;13;30.311000;2022-03-02 00:00:00;2022;3;2
SOLAR;14;30.191000;2022-03-02 00:00:00;2022;3;2
SOLAR;15;27.321000;2022-03-02 00:00:00;2022;3;2
SOLAR;16;32.264000;2022-03-02 00:00:00;2022;3;2
SOLAR;17;24.292000;2022-03-02 00:00:00;2022;3;2
SOLAR;18;25.942000;2022-03-02 00:00:00;2022;3;2
SOLAR;19;11.687000;2022-03-02 00:00:00;2022;3;2
SOLAR;20;2.384000;2022-03-02 00:00:00;2022;3;2
SOLAR;21;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;22;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;23;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;24;0.000000;2022-03-02 00:00:00;2022;3;2
SOLAR;1;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;2;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;3;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;4;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;5;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;6;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;7;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;8;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;9;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;10;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;11;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;12;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;13;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;14;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;15;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;16;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;17;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;18;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;19;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;20;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;21;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;22;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;23;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;24;0.000000;2022-03-03 00:00:00;2022;3;3
SOLAR;1;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;2;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;3;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;4;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;5;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;6;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;7;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;8;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;9;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;10;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;11;8.499000;2022-03-04 00:00:00;2022;3;4
SOLAR;12;40.428000;2022-03-04 00:00:00;2022;3;4
SOLAR;13;42.070000;2022-03-04 00:00:00;2022;3;4
SOLAR;14;40.603000;2022-03-04 00:00:00;2022;3;4
SOLAR;15;39.240000;2022-03-04 00:00:00;2022;3;4
SOLAR;16;35.916000;2022-03-04 00:00:00;2022;3;4
SOLAR;17;29.107000;2022-03-04 00:00:00;2022;3;4
SOLAR;18;7.646000;2022-03-04 00:00:00;2022;3;4
SOLAR;19;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;20;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;21;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;22;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;23;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;24;0.000000;2022-03-04 00:00:00;2022;3;4
SOLAR;1;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;2;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;3;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;4;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;5;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;6;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;7;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;8;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;9;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;10;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;11;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;12;5.158000;2022-03-05 00:00:00;2022;3;5
SOLAR;13;16.128000;2022-03-05 00:00:00;2022;3;5
SOLAR;14;7.901000;2022-03-05 00:00:00;2022;3;5
SOLAR;15;0.590000;2022-03-05 00:00:00;2022;3;5
SOLAR;16;7.351000;2022-03-05 00:00:00;2022;3;5
SOLAR;17;21.940000;2022-03-05 00:00:00;2022;3;5
SOLAR;18;11.624000;2022-03-05 00:00:00;2022;3;5
SOLAR;19;1.164000;2022-03-05 00:00:00;2022;3;5
SOLAR;20;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;21;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;22;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;23;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;24;0.000000;2022-03-05 00:00:00;2022;3;5
SOLAR;1;0.000000;2022-03-06 00:00:00;2022;3;6
SOLAR;2;0.000000;2022-03-06 00:00:00;2022;3;6
SOLAR;3;0.000000;2022-03-06 00:00:00;2022;3;6
