FESESION;HORA;VERPREV;ENERGIA;FEULTMOD;CDUSUARIO
2023-07-19 00:00:00;3;2;0.0;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;4;2;0.0;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;5;2;0.0;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;6;2;0.0;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;7;2;0.0;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;8;2;0.0;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;9;2;0.0;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;10;2;4.8;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;11;2;19.2;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;12;2;37.4;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;13;2;48.3;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;14;2;48.3;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;15;2;48.3;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;16;2;48.3;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;17;2;48.3;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;18;2;48.3;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;19;2;48.3;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;20;2;48.3;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;21;2;38.4;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;22;2;14.5;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;23;2;0.6;2023-07-18 10:45:08.873;SOLABEN
2023-07-19 00:00:00;24;2;0.0;2023-07-18 10:45:08.873;SOLABEN
2023-07-20 00:00:00;1;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;2;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;3;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;4;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;5;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;6;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;7;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;8;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;9;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;10;2;12.2;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;11;2;46.2;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;12;2;48.3;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;13;2;48.3;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;14;2;48.3;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;15;2;48.3;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;16;2;48.3;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;17;2;48.3;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;18;2;48.3;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;19;2;48.3;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;20;2;48.3;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;21;2;35.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;22;2;11.7;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;23;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-20 00:00:00;24;2;0.0;2023-07-19 10:00:52.027;SOLABEN
2023-07-21 00:00:00;1;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;2;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;3;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;4;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;5;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;6;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;7;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;8;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;9;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;10;2;20.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;11;2;48.3;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;12;2;48.3;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;13;2;48.3;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;14;2;48.3;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;15;2;48.3;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;16;2;48.3;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;17;2;48.3;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;18;2;48.3;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;19;2;48.3;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;20;2;48.3;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;21;2;30.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;22;2;9.8;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;23;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-21 00:00:00;24;2;0.0;2023-07-20 09:13:26.417;SOLABEN
2023-07-22 00:00:00;1;2;0.0;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;2;2;0.0;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;3;2;0.0;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;4;2;0.0;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;5;2;0.0;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;6;2;0.0;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;7;2;0.0;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;8;2;0.0;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;9;2;0.0;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;10;2;16.4;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;11;2;47.2;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;12;2;48.3;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;13;2;48.3;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;14;2;48.3;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;15;2;48.3;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;16;2;48.3;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;17;2;48.3;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;18;2;48.3;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;19;2;48.3;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;20;2;47.4;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;21;2;29.6;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;22;2;9.5;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;23;2;0.3;2023-07-21 09:49:37.340;SOLABEN
2023-07-22 00:00:00;24;2;0.0;2023-07-21 09:49:37.340;SOLABEN
2023-07-23 00:00:00;1;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;2;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;3;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;4;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;5;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;6;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;7;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;8;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;9;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;10;2;23.2;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;11;2;46.3;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;12;2;48.3;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;13;2;48.3;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;14;2;48.3;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;15;2;48.5;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;16;2;48.3;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;17;2;48.3;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;18;2;48.3;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;19;2;48.3;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;20;2;47.4;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;21;2;27.9;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;22;2;8.7;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;23;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-23 00:00:00;24;2;0.0;2023-07-22 09:51:56.707;SOLABEN
2023-07-24 00:00:00;1;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;2;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;3;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;4;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;5;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;6;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;7;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;8;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;9;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;10;2;10.3;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;11;2;44.2;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;12;2;48.1;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;13;2;48.1;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;14;2;48.1;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;15;2;48.1;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;16;2;48.1;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;17;2;48.1;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;18;2;48.1;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;19;2;48.1;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;20;2;48.1;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;21;2;28.4;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;22;2;11.5;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;23;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-24 00:00:00;24;2;0.0;2023-07-23 10:10:55.840;SOLABEN
2023-07-25 00:00:00;1;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;2;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;3;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;4;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;5;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;6;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;7;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;8;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;9;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;10;2;16.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;11;2;46.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;12;2;48.2;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;13;2;48.2;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;14;2;48.2;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;15;2;48.2;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;16;2;48.2;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;17;2;48.2;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;18;2;48.2;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;19;2;48.2;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;20;2;44.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;21;2;30.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;22;2;8.4;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;23;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-25 00:00:00;24;2;0.0;2023-07-24 10:16:25.990;SOLABEN
2023-07-26 00:00:00;1;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;2;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;3;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;4;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;5;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;6;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;7;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;8;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;9;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;10;2;16.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;11;2;46.9;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;12;2;48.2;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;13;2;48.2;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;14;2;48.2;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;15;2;48.2;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;16;2;48.2;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;17;2;48.2;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;18;2;48.2;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;19;2;48.2;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;20;2;44.4;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;21;2;30.6;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;22;2;8.1;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;23;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-26 00:00:00;24;2;0.0;2023-07-25 10:10:31.027;SOLABEN
2023-07-27 00:00:00;1;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;2;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;3;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;4;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;5;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;6;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;7;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;8;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;9;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;10;2;26.3;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;11;2;44.9;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;12;2;48.2;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;13;2;48.2;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;14;2;48.2;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;15;2;48.2;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;16;2;48.2;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;17;2;48.2;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;18;2;48.2;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;19;2;48.2;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;20;2;45.2;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;21;2;29.3;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;22;2;8.5;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;23;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-27 00:00:00;24;2;0.0;2023-07-26 09:54:14.777;SOLABEN
2023-07-28 00:00:00;1;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;2;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;3;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;4;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;5;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;6;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;7;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;8;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;9;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;10;2;18.3;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;11;2;48.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;12;2;48.2;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;13;2;48.2;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;14;2;48.2;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;15;2;48.2;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;16;2;48.2;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;17;2;48.2;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;18;2;48.2;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;19;2;48.2;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;20;2;48.2;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;21;2;30.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;22;2;7.9;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;23;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-28 00:00:00;24;2;0.0;2023-07-27 10:25:11.917;SOLABEN
2023-07-29 00:00:00;1;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;2;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;3;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;4;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;5;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;6;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;7;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;8;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;9;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;10;2;23.2;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;11;2;45.9;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;12;2;47.9;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;13;2;48.1;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;14;2;48.1;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;15;2;48.1;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;16;2;48.1;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;17;2;48.1;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;18;2;48.1;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;19;2;48.1;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;20;2;46.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;21;2;30.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;22;2;7.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;23;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-29 00:00:00;24;2;0.0;2023-07-28 09:20:20.640;SOLABEN
2023-07-30 00:00:00;1;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;2;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;3;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;4;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;5;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;6;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;7;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;8;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;9;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;10;2;20.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;11;2;48.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;12;2;48.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;13;2;48.2;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;14;2;48.2;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;15;2;48.2;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;16;2;48.2;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;17;2;48.2;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;18;2;48.2;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;19;2;48.2;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;20;2;47.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;21;2;26.4;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;22;2;7.4;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;23;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-30 00:00:00;24;2;0.0;2023-07-29 10:46:16.250;SOLABEN
2023-07-31 00:00:00;1;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;2;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;3;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;4;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;5;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;6;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;7;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;8;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;9;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;10;2;22.6;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;11;2;48.1;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;12;2;48.1;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;13;2;48.1;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;14;2;48.1;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;15;2;48.1;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;16;2;48.1;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;17;2;48.1;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;18;2;48.1;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;19;2;48.1;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;20;2;47.5;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;21;2;27.7;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;22;2;5.6;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;23;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-07-31 00:00:00;24;2;0.0;2023-07-30 09:17:22.663;SOLABEN
2023-08-01 00:00:00;1;2;0.0;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;2;2;0.0;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;3;2;0.0;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;4;2;0.0;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;5;2;0.0;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;6;2;0.0;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;7;2;0.0;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;8;2;0.0;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;9;2;0.0;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;10;2;26.3;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;11;2;47.6;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;12;2;48.1;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;13;2;48.2;2023-07-31 09:01:51.450;SOLABEN
2023-08-01 00:00:00;14;2;48.2;2023-07-31 09:01:51.450;SOLABEN
