;codUFisica;Fecha;Period;Energy_SIMEL
14012;SOLAR;2022-08-07;22;5.094
14013;SOLAR;2022-08-07;23;0.0
14014;SOLAR;2022-08-07;24;0.0
14015;SOLAR;2022-08-08;1;0.0
14016;SOLAR;2022-08-08;2;0.0
14017;SOLAR;2022-08-08;3;0.0
14018;SOLAR;2022-08-08;4;0.0
14019;SOLAR;2022-08-08;5;0.0
14020;SOLAR;2022-08-08;6;0.0
14021;SOLAR;2022-08-08;7;0.0
14022;SOLAR;2022-08-08;8;0.0
14023;SOLAR;2022-08-08;9;0.0
14024;SOLAR;2022-08-08;10;13.976
14025;SOLAR;2022-08-08;11;46.08
14026;SOLAR;2022-08-08;12;48.177
14027;SOLAR;2022-08-08;13;48.169
14028;SOLAR;2022-08-08;14;48.073
14029;SOLAR;2022-08-08;15;48.081
14030;SOLAR;2022-08-08;16;48.073
14031;SOLAR;2022-08-08;17;48.026
14032;SOLAR;2022-08-08;18;48.129
14033;SOLAR;2022-08-08;19;48.081
14034;SOLAR;2022-08-08;20;45.53
14035;SOLAR;2022-08-08;21;24.045
14036;SOLAR;2022-08-08;22;5.126
14037;SOLAR;2022-08-08;23;0.0
14038;SOLAR;2022-08-08;24;0.0
14039;SOLAR;2022-08-09;1;0.0
14040;SOLAR;2022-08-09;2;0.0
14041;SOLAR;2022-08-09;3;0.0
14042;SOLAR;2022-08-09;4;0.0
14043;SOLAR;2022-08-09;5;0.0
14044;SOLAR;2022-08-09;6;0.0
14045;SOLAR;2022-08-09;7;0.0
14046;SOLAR;2022-08-09;8;0.0
14047;SOLAR;2022-08-09;9;0.0
14048;SOLAR;2022-08-09;10;10.563
14049;SOLAR;2022-08-09;11;45.45
14050;SOLAR;2022-08-09;12;48.209
14051;SOLAR;2022-08-09;13;48.161
14052;SOLAR;2022-08-09;14;48.121
14053;SOLAR;2022-08-09;15;47.898
14054;SOLAR;2022-08-09;16;46.399
14055;SOLAR;2022-08-09;17;37.765
14056;SOLAR;2022-08-09;18;26.652
14057;SOLAR;2022-08-09;19;26.907
14058;SOLAR;2022-08-09;20;5.621
14059;SOLAR;2022-08-09;21;0.0
14060;SOLAR;2022-08-09;22;0.0
14061;SOLAR;2022-08-09;23;0.0
14062;SOLAR;2022-08-09;24;0.0
14063;SOLAR;2022-08-10;1;0.0
14064;SOLAR;2022-08-10;2;0.0
14065;SOLAR;2022-08-10;3;0.0
14066;SOLAR;2022-08-10;4;0.0
14067;SOLAR;2022-08-10;5;0.0
14068;SOLAR;2022-08-10;6;0.0
14069;SOLAR;2022-08-10;7;0.0
14070;SOLAR;2022-08-10;8;0.0
14071;SOLAR;2022-08-10;9;0.0
14072;SOLAR;2022-08-10;10;0.0
14073;SOLAR;2022-08-10;11;10.938
14074;SOLAR;2022-08-10;12;31.523
14075;SOLAR;2022-08-10;13;37.024
14076;SOLAR;2022-08-10;14;37.622
14077;SOLAR;2022-08-10;15;38.251
14078;SOLAR;2022-08-10;16;39.097
14079;SOLAR;2022-08-10;17;40.803
14080;SOLAR;2022-08-10;18;32.966
14081;SOLAR;2022-08-10;19;23.997
14082;SOLAR;2022-08-10;20;18.847
14083;SOLAR;2022-08-10;21;9.535
14084;SOLAR;2022-08-10;22;0.0
14085;SOLAR;2022-08-10;23;0.0
14086;SOLAR;2022-08-10;24;0.0
14087;SOLAR;2022-08-11;1;0.0
14088;SOLAR;2022-08-11;2;0.0
14089;SOLAR;2022-08-11;3;0.0
14090;SOLAR;2022-08-11;4;0.0
14091;SOLAR;2022-08-11;5;0.0
14092;SOLAR;2022-08-11;6;0.0
14093;SOLAR;2022-08-11;7;0.0
14094;SOLAR;2022-08-11;8;0.0
14095;SOLAR;2022-08-11;9;0.0
14096;SOLAR;2022-08-11;10;3.492
14097;SOLAR;2022-08-11;11;34.959
14098;SOLAR;2022-08-11;12;46.28
14099;SOLAR;2022-08-11;13;48.049
14100;SOLAR;2022-08-11;14;47.994
14101;SOLAR;2022-08-11;15;47.97
14102;SOLAR;2022-08-11;16;48.049
14103;SOLAR;2022-08-11;17;48.049
14104;SOLAR;2022-08-11;18;48.01
14105;SOLAR;2022-08-11;19;47.619
14106;SOLAR;2022-08-11;20;41.042
14107;SOLAR;2022-08-11;21;20.011
14108;SOLAR;2022-08-11;22;4.225
14109;SOLAR;2022-08-11;23;0.0
14110;SOLAR;2022-08-11;24;0.0
14111;SOLAR;2022-08-12;1;0.0
14112;SOLAR;2022-08-12;2;0.0
14113;SOLAR;2022-08-12;3;0.0
14114;SOLAR;2022-08-12;4;0.0
14115;SOLAR;2022-08-12;5;0.0
14116;SOLAR;2022-08-12;6;0.0
14117;SOLAR;2022-08-12;7;0.0
14118;SOLAR;2022-08-12;8;0.0
14119;SOLAR;2022-08-12;9;0.0
14120;SOLAR;2022-08-12;10;0.0
14121;SOLAR;2022-08-12;11;13.489
14122;SOLAR;2022-08-12;12;26.843
14123;SOLAR;2022-08-12;13;29.019
14124;SOLAR;2022-08-12;14;27.752
14125;SOLAR;2022-08-12;15;26.341
14126;SOLAR;2022-08-12;16;27.234
14127;SOLAR;2022-08-12;17;30.765
14128;SOLAR;2022-08-12;18;30.534
14129;SOLAR;2022-08-12;19;24.619
14130;SOLAR;2022-08-12;20;16.75
14131;SOLAR;2022-08-12;21;6.513
14132;SOLAR;2022-08-12;22;0.0
14133;SOLAR;2022-08-12;23;0.0
14134;SOLAR;2022-08-12;24;0.0
14135;SOLAR;2022-08-13;1;0.0
14136;SOLAR;2022-08-13;2;0.0
14137;SOLAR;2022-08-13;3;0.0
14138;SOLAR;2022-08-13;4;0.0
14139;SOLAR;2022-08-13;5;0.0
14140;SOLAR;2022-08-13;6;0.0
14141;SOLAR;2022-08-13;7;0.0
14142;SOLAR;2022-08-13;8;0.0
14143;SOLAR;2022-08-13;9;0.0
14144;SOLAR;2022-08-13;10;0.0
14145;SOLAR;2022-08-13;11;0.0
14146;SOLAR;2022-08-13;12;0.0
14147;SOLAR;2022-08-13;13;0.0
14148;SOLAR;2022-08-13;14;0.0
14149;SOLAR;2022-08-13;15;0.0
14150;SOLAR;2022-08-13;16;0.0
14151;SOLAR;2022-08-13;17;0.0
14152;SOLAR;2022-08-13;18;0.0
14153;SOLAR;2022-08-13;19;0.0
14154;SOLAR;2022-08-13;20;0.0
14155;SOLAR;2022-08-13;21;0.0
14156;SOLAR;2022-08-13;22;0.0
14157;SOLAR;2022-08-13;23;0.0
14158;SOLAR;2022-08-13;24;0.0
14159;SOLAR;2022-08-14;1;0.0
14160;SOLAR;2022-08-14;2;0.0
14161;SOLAR;2022-08-14;3;0.0
14162;SOLAR;2022-08-14;4;0.0
14163;SOLAR;2022-08-14;5;0.0
14164;SOLAR;2022-08-14;6;0.0
14165;SOLAR;2022-08-14;7;0.0
14166;SOLAR;2022-08-14;8;0.0
14167;SOLAR;2022-08-14;9;0.0
14168;SOLAR;2022-08-14;10;4.457
14169;SOLAR;2022-08-14;11;34.297
14170;SOLAR;2022-08-14;12;45.809
14171;SOLAR;2022-08-14;13;47.444
14172;SOLAR;2022-08-14;14;47.635
14173;SOLAR;2022-08-14;15;47.994
14174;SOLAR;2022-08-14;16;48.145
14175;SOLAR;2022-08-14;17;48.137
14176;SOLAR;2022-08-14;18;48.137
14177;SOLAR;2022-08-14;19;48.065
14178;SOLAR;2022-08-14;20;43.186
14179;SOLAR;2022-08-14;21;21.613
14180;SOLAR;2022-08-14;22;4.265
14181;SOLAR;2022-08-14;23;0.0
14182;SOLAR;2022-08-14;24;0.0
14183;SOLAR;2022-08-15;1;0.0
14184;SOLAR;2022-08-15;2;0.0
14185;SOLAR;2022-08-15;3;0.0
14186;SOLAR;2022-08-15;4;0.0
14187;SOLAR;2022-08-15;5;0.0
14188;SOLAR;2022-08-15;6;0.0
14189;SOLAR;2022-08-15;7;0.0
14190;SOLAR;2022-08-15;8;0.0
14191;SOLAR;2022-08-15;9;0.0
14192;SOLAR;2022-08-15;10;5.334
14193;SOLAR;2022-08-15;11;35.318
14194;SOLAR;2022-08-15;12;44.781
14195;SOLAR;2022-08-15;13;45.849
14196;SOLAR;2022-08-15;14;45.291
14197;SOLAR;2022-08-15;15;45.881
14198;SOLAR;2022-08-15;16;47.38
14199;SOLAR;2022-08-15;17;47.978
14200;SOLAR;2022-08-15;18;47.691
14201;SOLAR;2022-08-15;19;45.785
14202;SOLAR;2022-08-15;20;38.634
14203;SOLAR;2022-08-15;21;18.847
14204;SOLAR;2022-08-15;22;1.794
14205;SOLAR;2022-08-15;23;0.0
14206;SOLAR;2022-08-15;24;0.0
14207;SOLAR;2022-08-16;1;0.0
14208;SOLAR;2022-08-16;2;0.0
14209;SOLAR;2022-08-16;3;0.0
14210;SOLAR;2022-08-16;4;0.0
14211;SOLAR;2022-08-16;5;0.0
14212;SOLAR;2022-08-16;6;0.0
14213;SOLAR;2022-08-16;7;0.0
14214;SOLAR;2022-08-16;8;0.0
14215;SOLAR;2022-08-16;9;0.0
14216;SOLAR;2022-08-16;10;8.22
14217;SOLAR;2022-08-16;11;38.873
14218;SOLAR;2022-08-16;12;45.977
14219;SOLAR;2022-08-16;13;41.536
14220;SOLAR;2022-08-16;14;38.315
14221;SOLAR;2022-08-16;15;40.874
14222;SOLAR;2022-08-16;16;27.513
14223;SOLAR;2022-08-16;17;18.615
14224;SOLAR;2022-08-16;18;41.703
14225;SOLAR;2022-08-16;19;27.553
14226;SOLAR;2022-08-16;20;36.29
14227;SOLAR;2022-08-16;21;20.959
14228;SOLAR;2022-08-16;22;2.966
14229;SOLAR;2022-08-16;23;0.0
14230;SOLAR;2022-08-16;24;0.0
14231;SOLAR;2022-08-17;1;0.0
14232;SOLAR;2022-08-17;2;0.0
14233;SOLAR;2022-08-17;3;0.0
14234;SOLAR;2022-08-17;4;0.0
14235;SOLAR;2022-08-17;5;0.0
14236;SOLAR;2022-08-17;6;0.0
14237;SOLAR;2022-08-17;7;0.0
14238;SOLAR;2022-08-17;8;0.0
14239;SOLAR;2022-08-17;9;0.0
14240;SOLAR;2022-08-17;10;2.097
14241;SOLAR;2022-08-17;11;27.425
14242;SOLAR;2022-08-17;12;38.666
14243;SOLAR;2022-08-17;13;33.38
14244;SOLAR;2022-08-17;14;27.05
14245;SOLAR;2022-08-17;15;35.031
14246;SOLAR;2022-08-17;16;41.393
14247;SOLAR;2022-08-17;17;43.952
14248;SOLAR;2022-08-17;18;45.753
14249;SOLAR;2022-08-17;19;39.862
14250;SOLAR;2022-08-17;20;36.824
14251;SOLAR;2022-08-17;21;18.942
14252;SOLAR;2022-08-17;22;1.547
14253;SOLAR;2022-08-17;23;0.0
14254;SOLAR;2022-08-17;24;0.0
14255;SOLAR;2022-08-18;1;0.0
14256;SOLAR;2022-08-18;2;0.0
14257;SOLAR;2022-08-18;3;0.0
14258;SOLAR;2022-08-18;4;0.0
14259;SOLAR;2022-08-18;5;0.0
14260;SOLAR;2022-08-18;6;0.0
14261;SOLAR;2022-08-18;7;0.0
14262;SOLAR;2022-08-18;8;0.0
14263;SOLAR;2022-08-18;9;0.0
14264;SOLAR;2022-08-18;10;17.141
14265;SOLAR;2022-08-18;11;46.782
14266;SOLAR;2022-08-18;12;48.145
14267;SOLAR;2022-08-18;13;48.137
14268;SOLAR;2022-08-18;14;48.065
14269;SOLAR;2022-08-18;15;48.089
14270;SOLAR;2022-08-18;16;48.145
14271;SOLAR;2022-08-18;17;48.121
14272;SOLAR;2022-08-18;18;48.065
14273;SOLAR;2022-08-18;19;48.073
14274;SOLAR;2022-08-18;20;43.457
14275;SOLAR;2022-08-18;21;20.904
14276;SOLAR;2022-08-18;22;3.309
14277;SOLAR;2022-08-18;23;0.0
14278;SOLAR;2022-08-18;24;0.0
14279;SOLAR;2022-08-19;1;0.0
14280;SOLAR;2022-08-19;2;0.0
14281;SOLAR;2022-08-19;3;0.0
14282;SOLAR;2022-08-19;4;0.0
14283;SOLAR;2022-08-19;5;0.0
14284;SOLAR;2022-08-19;6;0.0
14285;SOLAR;2022-08-19;7;0.0
14286;SOLAR;2022-08-19;8;0.0
14287;SOLAR;2022-08-19;9;0.0
14288;SOLAR;2022-08-19;10;12.341
14289;SOLAR;2022-08-19;11;46.256
14290;SOLAR;2022-08-19;12;48.185
14291;SOLAR;2022-08-19;13;48.201
14292;SOLAR;2022-08-19;14;48.081
14293;SOLAR;2022-08-19;15;48.073
14294;SOLAR;2022-08-19;16;48.097
14295;SOLAR;2022-08-19;17;48.137
14296;SOLAR;2022-08-19;18;48.081
14297;SOLAR;2022-08-19;19;48.089
14298;SOLAR;2022-08-19;20;44.494
14299;SOLAR;2022-08-19;21;20.314
14300;SOLAR;2022-08-19;22;1.858
14301;SOLAR;2022-08-19;23;0.0
14302;SOLAR;2022-08-19;24;0.0
14303;SOLAR;2022-08-20;1;0.0
14304;SOLAR;2022-08-20;2;0.0
14305;SOLAR;2022-08-20;3;0.0
14306;SOLAR;2022-08-20;4;0.0
14307;SOLAR;2022-08-20;5;0.0
14308;SOLAR;2022-08-20;6;0.0
14309;SOLAR;2022-08-20;7;0.0
14310;SOLAR;2022-08-20;8;0.0
14311;SOLAR;2022-08-20;9;0.0
14312;SOLAR;2022-08-20;10;9.726
14313;SOLAR;2022-08-20;11;43.864
14314;SOLAR;2022-08-20;12;48.145
14315;SOLAR;2022-08-20;13;48.081
14316;SOLAR;2022-08-20;14;47.842
14317;SOLAR;2022-08-20;15;47.723
14318;SOLAR;2022-08-20;16;48.01
14319;SOLAR;2022-08-20;17;48.057
14320;SOLAR;2022-08-20;18;48.073
14321;SOLAR;2022-08-20;19;47.898
14322;SOLAR;2022-08-20;20;41.026
14323;SOLAR;2022-08-20;21;18.743
14324;SOLAR;2022-08-20;22;2.671
14325;SOLAR;2022-08-20;23;0.0
14326;SOLAR;2022-08-20;24;0.0
14327;SOLAR;2022-08-21;1;0.0
14328;SOLAR;2022-08-21;2;0.0
14329;SOLAR;2022-08-21;3;0.0
14330;SOLAR;2022-08-21;4;0.0
14331;SOLAR;2022-08-21;5;0.0
14332;SOLAR;2022-08-21;6;0.0
14333;SOLAR;2022-08-21;7;0.0
14334;SOLAR;2022-08-21;8;0.0
14335;SOLAR;2022-08-21;9;0.0
14336;SOLAR;2022-08-21;10;6.553
14337;SOLAR;2022-08-21;11;37.351
14338;SOLAR;2022-08-21;12;45.897
14339;SOLAR;2022-08-21;13;46.67
14340;SOLAR;2022-08-21;14;46.128
14341;SOLAR;2022-08-21;15;46.559
14342;SOLAR;2022-08-21;16;47.603
14343;SOLAR;2022-08-21;17;47.89
14344;SOLAR;2022-08-21;18;47.946
14345;SOLAR;2022-08-21;19;38.1
14346;SOLAR;2022-08-21;20;28.501
14347;SOLAR;2022-08-21;21;17.77
14348;SOLAR;2022-08-21;22;2.687
14349;SOLAR;2022-08-21;23;0.0
14350;SOLAR;2022-08-21;24;0.0
14351;SOLAR;2022-08-22;1;0.0
14352;SOLAR;2022-08-22;2;0.0
14353;SOLAR;2022-08-22;3;0.0
14354;SOLAR;2022-08-22;4;0.0
14355;SOLAR;2022-08-22;5;0.0
14356;SOLAR;2022-08-22;6;0.0
14357;SOLAR;2022-08-22;7;0.0
14358;SOLAR;2022-08-22;8;0.0
14359;SOLAR;2022-08-22;9;0.0
14360;SOLAR;2022-08-22;10;1.945
14361;SOLAR;2022-08-22;11;26.173
14362;SOLAR;2022-08-22;12;37.47
14363;SOLAR;2022-08-22;13;39.575
14364;SOLAR;2022-08-22;14;40.213
14365;SOLAR;2022-08-22;15;39.671
14366;SOLAR;2022-08-22;16;38.666
14367;SOLAR;2022-08-22;17;39.702
14368;SOLAR;2022-08-22;18;41.377
14369;SOLAR;2022-08-22;19;39.407
14370;SOLAR;2022-08-22;20;30.813
14371;SOLAR;2022-08-22;21;14.223
14372;SOLAR;2022-08-22;22;1.244
14373;SOLAR;2022-08-22;23;0.0
14374;SOLAR;2022-08-22;24;0.0
14375;SOLAR;2022-08-23;1;0.0
14376;SOLAR;2022-08-23;2;0.0
14377;SOLAR;2022-08-23;3;0.0
14378;SOLAR;2022-08-23;4;0.0
14379;SOLAR;2022-08-23;5;0.0
14380;SOLAR;2022-08-23;6;0.0
14381;SOLAR;2022-08-23;7;0.0
14382;SOLAR;2022-08-23;8;0.0
14383;SOLAR;2022-08-23;9;0.0
14384;SOLAR;2022-08-23;10;5.796
14385;SOLAR;2022-08-23;11;34.839
14386;SOLAR;2022-08-23;12;43.657
14387;SOLAR;2022-08-23;13;45.291
14388;SOLAR;2022-08-23;14;45.227
14389;SOLAR;2022-08-23;15;44.805
14390;SOLAR;2022-08-23;16;45.419
14391;SOLAR;2022-08-23;17;46.973
14392;SOLAR;2022-08-23;18;47.077
14393;SOLAR;2022-08-23;19;38.57
14394;SOLAR;2022-08-23;20;30.048
14395;SOLAR;2022-08-23;21;7.414
14396;SOLAR;2022-08-23;22;0.0
14397;SOLAR;2022-08-23;23;0.0
14398;SOLAR;2022-08-23;24;0.0
14399;SOLAR;2022-08-24;1;0.0
14400;SOLAR;2022-08-24;2;0.0
14401;SOLAR;2022-08-24;3;0.0
14402;SOLAR;2022-08-24;4;0.0
14403;SOLAR;2022-08-24;5;0.0
14404;SOLAR;2022-08-24;6;0.0
14405;SOLAR;2022-08-24;7;0.0
14406;SOLAR;2022-08-24;8;0.0
14407;SOLAR;2022-08-24;9;0.0
14408;SOLAR;2022-08-24;10;0.279
14409;SOLAR;2022-08-24;11;15.028
14410;SOLAR;2022-08-24;12;36.131
14411;SOLAR;2022-08-24;13;32.95
14412;SOLAR;2022-08-24;14;25.655
14413;SOLAR;2022-08-24;15;27.855
14414;SOLAR;2022-08-24;16;40.858
14415;SOLAR;2022-08-24;17;43.282
14416;SOLAR;2022-08-24;18;44.191
14417;SOLAR;2022-08-24;19;42.357
14418;SOLAR;2022-08-24;20;33.643
14419;SOLAR;2022-08-24;21;13.8
14420;SOLAR;2022-08-24;22;0.582
14421;SOLAR;2022-08-24;23;0.0
14422;SOLAR;2022-08-24;24;0.0
14423;SOLAR;2022-08-25;1;0.0
14424;SOLAR;2022-08-25;2;0.0
14425;SOLAR;2022-08-25;3;0.0
14426;SOLAR;2022-08-25;4;0.0
14427;SOLAR;2022-08-25;5;0.0
14428;SOLAR;2022-08-25;6;0.0
14429;SOLAR;2022-08-25;7;0.0
14430;SOLAR;2022-08-25;8;0.0
14431;SOLAR;2022-08-25;9;0.0
14432;SOLAR;2022-08-25;10;6.458
14433;SOLAR;2022-08-25;11;35.254
14434;SOLAR;2022-08-25;12;43.601
14435;SOLAR;2022-08-25;13;45.171
14436;SOLAR;2022-08-25;14;44.143
14437;SOLAR;2022-08-25;15;44.151
14438;SOLAR;2022-08-25;16;44.813
14439;SOLAR;2022-08-25;17;45.482
14440;SOLAR;2022-08-25;18;45.985
14441;SOLAR;2022-08-25;19;44.207
14442;SOLAR;2022-08-25;20;33.221
14443;SOLAR;2022-08-25;21;13.402
14444;SOLAR;2022-08-25;22;0.407
14445;SOLAR;2022-08-25;23;0.0
14446;SOLAR;2022-08-25;24;0.0
14447;SOLAR;2022-08-26;1;0.0
14448;SOLAR;2022-08-26;2;0.0
14449;SOLAR;2022-08-26;3;0.0
14450;SOLAR;2022-08-26;4;0.0
14451;SOLAR;2022-08-26;5;0.0
14452;SOLAR;2022-08-26;6;0.0
14453;SOLAR;2022-08-26;7;0.0
14454;SOLAR;2022-08-26;8;0.0
14455;SOLAR;2022-08-26;9;0.0
14456;SOLAR;2022-08-26;10;3.42
14457;SOLAR;2022-08-26;11;37.175
14458;SOLAR;2022-08-26;12;46.734
14459;SOLAR;2022-08-26;13;47.627
14460;SOLAR;2022-08-26;14;47.053
14461;SOLAR;2022-08-26;15;46.957
14462;SOLAR;2022-08-26;16;47.563
14463;SOLAR;2022-08-26;17;47.93
14464;SOLAR;2022-08-26;18;48.065
14465;SOLAR;2022-08-26;19;47.715
14466;SOLAR;2022-08-26;20;39.216
14467;SOLAR;2022-08-26;21;16.208
14468;SOLAR;2022-08-26;22;1.722
14469;SOLAR;2022-08-26;23;0.0
14470;SOLAR;2022-08-26;24;0.0
14471;SOLAR;2022-08-27;1;0.0
14472;SOLAR;2022-08-27;2;0.0
14473;SOLAR;2022-08-27;3;0.0
14474;SOLAR;2022-08-27;4;0.0
14475;SOLAR;2022-08-27;5;0.0
14476;SOLAR;2022-08-27;6;0.0
14477;SOLAR;2022-08-27;7;0.0
14478;SOLAR;2022-08-27;8;0.0
14479;SOLAR;2022-08-27;9;0.0
14480;SOLAR;2022-08-27;10;3.221
14481;SOLAR;2022-08-27;11;31.834
14482;SOLAR;2022-08-27;12;40.667
14483;SOLAR;2022-08-27;13;47.364
14484;SOLAR;2022-08-27;14;47.396
14485;SOLAR;2022-08-27;15;47.069
14486;SOLAR;2022-08-27;16;48.002
14487;SOLAR;2022-08-27;17;48.121
14488;SOLAR;2022-08-27;18;48.105
14489;SOLAR;2022-08-27;19;48.073
14490;SOLAR;2022-08-27;20;41.217
14491;SOLAR;2022-08-27;21;16.439
14492;SOLAR;2022-08-27;22;1.563
14493;SOLAR;2022-08-27;23;0.0
14494;SOLAR;2022-08-27;24;0.0
14495;SOLAR;2022-08-28;1;0.0
14496;SOLAR;2022-08-28;2;0.0
14497;SOLAR;2022-08-28;3;0.0
14498;SOLAR;2022-08-28;4;0.0
14499;SOLAR;2022-08-28;5;0.0
14500;SOLAR;2022-08-28;6;0.0
14501;SOLAR;2022-08-28;7;0.0
14502;SOLAR;2022-08-28;8;0.0
14503;SOLAR;2022-08-28;9;0.0
14504;SOLAR;2022-08-28;10;3.739
14505;SOLAR;2022-08-28;11;33.516
14506;SOLAR;2022-08-28;12;42.317
14507;SOLAR;2022-08-28;13;44.733
14508;SOLAR;2022-08-28;14;43.713
14509;SOLAR;2022-08-28;15;43.314
14510;SOLAR;2022-08-28;16;43.824
14511;SOLAR;2022-08-28;17;45.283
14512;SOLAR;2022-08-28;18;46.001
14513;SOLAR;2022-08-28;19;44.605
14514;SOLAR;2022-08-28;20;33.022
14515;SOLAR;2022-08-28;21;12.756
14516;SOLAR;2022-08-28;22;0.04
14517;SOLAR;2022-08-28;23;0.0
14518;SOLAR;2022-08-28;24;0.0
14519;SOLAR;2022-08-29;1;0.0
14520;SOLAR;2022-08-29;2;0.0
14521;SOLAR;2022-08-29;3;0.0
14522;SOLAR;2022-08-29;4;0.0
14523;SOLAR;2022-08-29;5;0.0
14524;SOLAR;2022-08-29;6;0.0
14525;SOLAR;2022-08-29;7;0.0
14526;SOLAR;2022-08-29;8;0.0
14527;SOLAR;2022-08-29;9;0.0
14528;SOLAR;2022-08-29;10;0.0
14529;SOLAR;2022-08-29;11;14.741
14530;SOLAR;2022-08-29;12;31.3
14531;SOLAR;2022-08-29;13;36.96
14532;SOLAR;2022-08-29;14;35.581
14533;SOLAR;2022-08-29;15;30.231
14534;SOLAR;2022-08-29;16;27.13
14535;SOLAR;2022-08-29;17;14.374
14536;SOLAR;2022-08-29;18;21.9
14537;SOLAR;2022-08-29;19;29.354
14538;SOLAR;2022-08-29;20;21.358
14539;SOLAR;2022-08-29;21;8.204
14540;SOLAR;2022-08-29;22;0.0
14541;SOLAR;2022-08-29;23;0.0
14542;SOLAR;2022-08-29;24;0.0
14543;SOLAR;2022-08-30;1;0.0
14544;SOLAR;2022-08-30;2;0.0
14545;SOLAR;2022-08-30;3;0.0
14546;SOLAR;2022-08-30;4;0.0
14547;SOLAR;2022-08-30;5;0.0
14548;SOLAR;2022-08-30;6;0.0
14549;SOLAR;2022-08-30;7;0.0
14550;SOLAR;2022-08-30;8;0.0
14551;SOLAR;2022-08-30;9;0.0
14552;SOLAR;2022-08-30;10;0.016
14553;SOLAR;2022-08-30;11;18.974
14554;SOLAR;2022-08-30;12;36.45
14555;SOLAR;2022-08-30;13;40.683
14556;SOLAR;2022-08-30;14;43.162
14557;SOLAR;2022-08-30;15;44.047
14558;SOLAR;2022-08-30;16;45.674
14559;SOLAR;2022-08-30;17;48.057
14560;SOLAR;2022-08-30;18;33.141
14561;SOLAR;2022-08-30;19;31.897
14562;SOLAR;2022-08-30;20;14.406
14563;SOLAR;2022-08-30;21;0.574
14564;SOLAR;2022-08-30;22;0.0
14565;SOLAR;2022-08-30;23;0.0
14566;SOLAR;2022-08-30;24;0.0
14567;SOLAR;2022-08-31;1;0.0
14568;SOLAR;2022-08-31;2;0.0
14569;SOLAR;2022-08-31;3;0.0
14570;SOLAR;2022-08-31;4;0.0
14571;SOLAR;2022-08-31;5;0.0
14572;SOLAR;2022-08-31;6;0.0
14573;SOLAR;2022-08-31;7;0.0
14574;SOLAR;2022-08-31;8;0.0
14575;SOLAR;2022-08-31;9;0.0
14576;SOLAR;2022-08-31;10;3.468
14577;SOLAR;2022-08-31;11;41.353
14578;SOLAR;2022-08-31;12;48.265
14579;SOLAR;2022-08-31;13;48.233
14580;SOLAR;2022-08-31;14;48.113
14581;SOLAR;2022-08-31;15;48.161
14582;SOLAR;2022-08-31;16;48.201
14583;SOLAR;2022-08-31;17;48.209
14584;SOLAR;2022-08-31;18;48.185
14585;SOLAR;2022-08-31;19;48.177
14586;SOLAR;2022-08-31;20;41.369
14587;SOLAR;2022-08-31;21;17.284
14588;SOLAR;2022-08-31;22;0.805
14589;SOLAR;2022-08-31;23;0.0
14590;SOLAR;2022-08-31;24;0.0
14591;SOLAR;2022-09-01;1;0.0
14592;SOLAR;2022-09-01;2;0.0
14593;SOLAR;2022-09-01;3;0.0
14594;SOLAR;2022-09-01;4;0.0
14595;SOLAR;2022-09-01;5;0.0
14596;SOLAR;2022-09-01;6;0.0
14597;SOLAR;2022-09-01;7;0.0
14598;SOLAR;2022-09-01;8;0.0
14599;SOLAR;2022-09-01;9;0.0
14600;SOLAR;2022-09-01;10;6.529
14601;SOLAR;2022-09-01;11;44.326
14602;SOLAR;2022-09-01;12;48.233
14603;SOLAR;2022-09-01;13;47.523
14604;SOLAR;2022-09-01;14;44.645
14605;SOLAR;2022-09-01;15;43.641
14606;SOLAR;2022-09-01;16;23.566
14607;SOLAR;2022-09-01;17;19.5
14608;SOLAR;2022-09-01;18;17.085
14609;SOLAR;2022-09-01;19;3.364
14610;SOLAR;2022-09-01;20;0.0
14611;SOLAR;2022-09-01;21;0.0
14612;SOLAR;2022-09-01;22;0.0
14613;SOLAR;2022-09-01;23;0.0
14614;SOLAR;2022-09-01;24;0.0
14615;SOLAR;2022-09-02;1;0.0
14616;SOLAR;2022-09-02;2;0.0
14617;SOLAR;2022-09-02;3;0.0
14618;SOLAR;2022-09-02;4;0.0
14619;SOLAR;2022-09-02;5;0.0
14620;SOLAR;2022-09-02;6;0.0
14621;SOLAR;2022-09-02;7;0.0
14622;SOLAR;2022-09-02;8;0.0
14623;SOLAR;2022-09-02;9;0.0
14624;SOLAR;2022-09-02;10;0.0
14625;SOLAR;2022-09-02;11;0.0
14626;SOLAR;2022-09-02;12;19.787
14627;SOLAR;2022-09-02;13;47.579
14628;SOLAR;2022-09-02;14;47.045
14629;SOLAR;2022-09-02;15;39.017
14630;SOLAR;2022-09-02;16;30.446
14631;SOLAR;2022-09-02;17;47.93
14632;SOLAR;2022-09-02;18;45.474
14633;SOLAR;2022-09-02;19;33.635
14634;SOLAR;2022-09-02;20;20.983
14635;SOLAR;2022-09-02;21;4.76
14636;SOLAR;2022-09-02;22;0.0
14637;SOLAR;2022-09-02;23;0.0
14638;SOLAR;2022-09-02;24;0.0
14639;SOLAR;2022-09-03;1;0.0
14640;SOLAR;2022-09-03;2;0.0
14641;SOLAR;2022-09-03;3;0.0
14642;SOLAR;2022-09-03;4;0.0
14643;SOLAR;2022-09-03;5;0.0
14644;SOLAR;2022-09-03;6;0.0
14645;SOLAR;2022-09-03;7;0.0
14646;SOLAR;2022-09-03;8;0.0
